property_type,room_type,accommodates,bedrooms,price,number_of_reviews,review_scores_rating,calculated_host_listings_count,availability_30,minimum_nights,latitude,longitude,district
25,2,2,2.0811539071168172,125.0,19,4.68,4,29,5,41.94137,-87.7956,22
11,0,7,1.0,148.0,265,4.9,1,8,1,41.9236,-87.69717,50
29,2,1,2.0811539071168172,46.0,81,4.78,2,28,32,41.90409,-87.68723,92
11,0,3,1.0,175.0,14,4.86,74,30,90,41.88784,-87.61645,51
25,2,3,2.0811539071168172,70.0,13,5.0,1,4,1,41.93021,-87.70344,50
11,0,4,1.0,87.0,258,4.97,1,4,3,41.89302,-87.66988,91
18,2,2,2.0811539071168172,68.0,154,4.75,1,5,1,42.00414,-87.67272,72
25,2,4,2.0811539071168172,120.0,12,5.0,3,7,1,41.98803976766943,-87.70293607521315,90
11,0,4,1.0,72.0,89,4.87,8,6,32,41.94664,-87.70783,42
39,1,4,2.0,436.0,34,4.91,11,27,3,41.97147,-87.66861,83
11,0,2,1.0,110.0,191,4.85,3,7,2,41.95675,-87.66715,45
7,0,4,2.0,429.0,2,5.0,3,23,30,41.89013,-87.68045,91
11,0,6,3.0,170.0,110,4.9,1,0,2,41.93066,-87.69724,50
3,0,4,2.0,90.0,5,4.4,1,0,32,41.99424,-87.66066,25
3,0,4,2.0,111.0,300,4.82,1,10,1,41.911473,-87.676601,92
11,0,6,3.0,214.0,138,4.75,1,27,2,41.92484,-87.72377,50
7,0,6,3.0,314.0,138,4.96,2,11,2,41.94358,-87.66005,45
25,2,2,2.0811539071168172,85.0,81,5.0,2,22,3,41.96564474689193,-87.75422438431359,67
25,2,1,2.0811539071168172,78.0,38,4.97,2,14,3,41.96512,-87.75233,67
5,0,2,1.0,100.0,403,4.91,1,13,2,41.95931,-87.69237,60
29,2,2,2.0811539071168172,69.0,51,4.63,1,16,32,41.92904,-87.66201,46
11,0,4,2.0,144.0,428,4.78,2,3,2,41.94019,-87.65235,45
36,2,4,2.0,436.0,3,5.0,11,0,32,41.97075,-87.66812,83
11,0,4,1.0,156.0,64,4.84,2,16,1,41.95873,-87.66981,45
34,2,2,1.0,119.0,3,4.0,11,0,32,41.97065,-87.66821,83
11,0,8,3.0,340.0,23,4.74,19,25,2,41.93882,-87.75542,67
9,0,2,1.0,100.0,7,5.0,1,0,32,41.87988,-87.66982,82
12,0,10,3.0,178.0,299,4.85,8,14,2,41.94891,-87.6588,94
6,0,2,2.0811539071168172,78.0,349,4.96,1,3,2,41.99439,-87.67069,25
29,2,2,2.0811539071168172,94.0,74,4.92,1,29,32,41.90518,-87.68902,92
18,2,1,2.0811539071168172,38.0,12,5.0,4,0,60,41.93423,-87.73024,8
12,0,6,3.0,359.0,6,5.0,11,0,32,41.97183,-87.66786,83
7,0,6,4.0,499.0,15,5.0,1,0,5,41.90941,-87.67287,92
13,0,15,4.0,678.0,191,4.99,6,9,2,41.88791,-87.65098,88
29,2,2,2.0811539071168172,85.0,270,4.89,1,16,1,41.84767,-87.63434,19
11,0,6,2.0,116.0,519,4.81,2,5,32,41.8978,-87.68158,81
20,2,1,2.0811539071168172,55.0,84,4.79,3,29,365,41.95965,-87.7314,42
46,3,1,2.0811539071168172,40.0,61,4.8,3,11,20,41.9582,-87.73148,42
11,0,4,2.0,864.0,26,4.29,10,9,1,41.9039,-87.67118,92
5,0,2,2.0811539071168172,128.0,148,4.95,1,0,2,41.743,-87.6935,4
46,3,2,2.0811539071168172,63.0,7,5.0,3,27,3,42.0075,-87.66893,72
11,0,5,1.0,82.0,171,4.72,6,6,1,41.94662,-87.65188,45
9,0,8,3.0,599.0,277,4.81,1,24,3,41.8964,-87.65773,91
11,0,4,2.0,249.0,52,4.92,1,24,4,41.97567,-87.66459,83
29,2,2,2.0811539071168172,73.0,137,4.8,2,17,1,41.90348,-87.69594,40
11,0,12,1.0,130.0,232,4.78,1,27,32,41.82453,-87.61734,21
3,0,3,1.0,100.0,12,4.92,1,0,32,41.89596,-87.62714,74
11,0,5,3.0,199.0,185,4.57,4,21,2,41.9447,-87.65032,45
25,2,2,2.0811539071168172,40.0,33,4.91,3,3,2,41.76997,-87.617233,35
25,2,2,2.0811539071168172,39.0,52,4.67,3,11,2,41.769978,-87.617157,35
11,0,4,1.0,233.0,181,4.92,1,12,3,41.86108,-87.70467,61
29,2,2,2.0811539071168172,69.0,210,4.87,2,9,2,41.96397,-87.68472,47
29,2,2,2.0811539071168172,73.0,182,4.9,2,13,1,41.90324,-87.69563,40
3,0,7,2.0,133.0,201,4.71,2,24,2,41.93457,-87.69168,8
11,0,4,2.0,168.0,171,4.92,2,23,32,41.9576,-87.67613,60
7,0,6,3.0,444.0,133,4.93,1,16,3,41.94222,-87.65111,45
32,2,2,2.0811539071168172,119.0,125,4.7,2,17,1,41.90172,-87.64301,70
46,3,2,2.0811539071168172,62.0,4,4.25,3,30,3,42.00809,-87.67159,72
11,0,2,2.0811539071168172,105.0,7,5.0,11,30,32,41.90241,-87.63477,70
29,2,2,2.0811539071168172,110.0,118,4.92,3,14,2,41.95682,-87.66715,45
11,0,2,1.0,129.0,15,4.73,1,0,32,41.89585,-87.6258,74
3,0,2,1.0,107.0,17,4.88,1,0,32,41.89937,-87.67527,24
20,2,2,2.0811539071168172,48.0,142,4.87,2,0,30,41.80584,-87.61531,34
20,2,2,2.0811539071168172,48.0,101,4.91,2,16,30,41.80614,-87.61538,34
11,0,4,2.0,220.0,4,5.0,74,25,32,41.89765,-87.62176,80
11,0,6,4.0,175.0,18,4.76,12,0,32,41.962921,-87.735283,42
11,0,2,2.0811539071168172,137.0,127,4.6,4,0,2,41.93406,-87.64784,45
3,0,4,2.0,200.0,2,5.0,1,0,32,41.94174,-87.6463,11
25,2,1,2.0811539071168172,88.0,10,4.6,1,30,2,41.92303,-87.7689,9
25,2,2,2.0811539071168172,110.0,139,4.94,3,14,2,41.95679,-87.66731,45
20,2,2,2.0811539071168172,60.0,17,4.71,1,0,32,42.00772,-87.65823,72
11,0,2,1.0,86.0,25,4.58,1,0,32,41.93321,-87.70383,8
13,0,8,4.0,327.0,185,4.95,1,16,2,41.89303,-87.64885,91
11,0,3,1.0,150.0,2,5.0,74,30,60,41.89577,-87.63182,70
11,0,2,1.0,155.0,6,5.0,74,30,32,41.89947,-87.62217,80
29,2,2,2.0811539071168172,73.0,309,4.38,6,30,32,41.85799,-87.64757,52
29,2,2,2.0811539071168172,93.0,154,4.89,1,23,1,41.8555,-87.65398,52
6,0,6,2.0,159.0,731,4.99,1,3,2,41.87186,-87.66469,48
9,0,5,2.0,186.0,132,4.98,1,2,2,41.9175925,-87.6750904,14
29,2,2,2.0811539071168172,84.0,74,4.93,1,2,1,41.89853,-87.66152,91
11,0,3,1.0,101.0,273,4.75,4,11,32,41.894903,-87.666413,91
11,0,4,3.0,249.0,43,4.98,1,30,32,41.944622,-87.661789,45
25,2,2,2.0811539071168172,70.0,227,4.96,2,19,2,41.9961,-87.69081,90
11,0,5,2.0,250.0,17,4.76,19,26,32,41.94034,-87.75603,67
11,0,2,2.0811539071168172,99.0,1,5.0,1,0,32,41.91071,-87.63307,66
29,2,2,2.0811539071168172,179.0,336,4.92,1,28,1,41.89809,-87.68957,81
29,2,4,2.0811539071168172,102.0,243,4.24,6,30,32,41.8546,-87.65318,52
5,0,4,2.0,224.0,322,4.94,2,16,2,41.87728,-87.66383,88
13,0,6,2.0,269.0,31,4.47,2,0,32,41.90938,-87.64649,66
29,2,2,2.0811539071168172,75.0,64,4.88,1,1,32,41.93701,-87.64096,45
11,0,4,1.0,99.0,101,4.84,1,0,32,41.98033,-87.7979,63
27,2,1,1.0,40.0,36,4.86,1,10,5,41.82368,-87.64159,12
25,2,2,2.0811539071168172,139.0,189,4.97,1,18,2,41.94119,-87.64719,11
25,2,3,2.0811539071168172,48.0,82,4.8,2,0,14,41.80418,-87.7525,32
29,2,2,2.0811539071168172,99.0,294,4.91,3,3,2,41.85383,-87.67472,52
7,0,4,2.0,129.0,0,4.739273018648019,1,0,60,41.97969,-87.67463,47
7,0,14,3.0,664.0,315,4.93,1,17,2,41.90882552243898,-87.67533105194283,92
11,0,2,1.0,97.0,199,4.62,1,28,32,41.85814,-87.67103,52
3,0,12,3.0,191.0,395,4.84,8,26,2,41.94888,-87.65869,94
11,0,8,3.0,201.0,162,4.96,1,13,3,41.91181,-87.78665,30
3,0,2,1.0,90.0,31,4.87,1,0,32,41.95621,-87.64939,83
11,0,4,2.0,95.0,132,4.81,1,0,2,41.91878,-87.70699,50
29,2,2,2.0811539071168172,63.0,199,4.77,3,0,2,41.90567,-87.68912,92
3,0,7,2.0,105.0,70,4.87,1,0,32,41.88315,-87.70381,31
3,0,6,2.0,358.0,118,4.97,1,8,4,41.93583,-87.64664,45
25,2,1,2.0811539071168172,46.0,35,4.37,5,4,7,41.88421,-87.77465,6
25,2,1,2.0811539071168172,35.0,48,4.6,5,0,1,41.88538,-87.77436,6
3,0,7,2.0,154.0,303,4.81,8,22,2,41.94889,-87.65877,94
11,0,4,2.0,112.0,92,4.99,1,0,3,41.95077,-87.68218,60
29,2,2,2.0811539071168172,39.0,488,4.75,1,0,32,41.85426,-87.67501,52
20,2,2,2.0811539071168172,85.0,68,4.93,1,20,2,41.98948,-87.65836,25
11,0,4,2.0,159.0,160,4.98,1,23,32,41.93671,-87.70876,8
11,0,9,4.0,311.0,56,4.78,1,20,3,41.81545,-87.59936,44
12,0,3,1.0,155.0,4,5.0,7,30,60,41.89692,-87.63242,70
11,0,3,1.0,175.0,2,5.0,34,30,160,41.89758,-87.63341,70
22,2,2,2.0811539071168172,89.0,47,5.0,1,3,2,41.916729062535445,-87.68841058015823,50
11,0,8,3.0,60.0,105,4.78,2,0,32,41.93881,-87.74037,39
36,2,4,2.0,999.0,8,4.88,11,0,32,41.97172,-87.66809,83
9,0,5,2.0,150.0,55,4.54,3,0,32,41.84876,-87.62278,58
11,0,2,1.0,158.0,70,5.0,1,6,3,41.93868,-87.67115,45
11,0,6,1.0,121.0,113,4.88,1,22,32,41.92264,-87.71328,50
11,0,6,3.0,194.0,106,4.98,1,1,2,42.00626,-87.66208,72
25,2,1,2.0811539071168172,35.0,14,4.46,4,18,90,41.93277,-87.72975,8
25,2,2,2.0811539071168172,49.0,430,4.74,11,17,1,41.88302,-87.7096,31
23,2,2,2.0811539071168172,37.0,72,4.85,2,0,21,41.80418,-87.7525,32
27,2,2,2.0,35.0,268,4.7,1,0,32,41.85677,-87.64133,52
11,0,8,3.0,204.0,440,4.78,1,3,2,41.88069,-87.68368,82
5,0,4,1.0,350.0,157,4.78,1,19,3,41.85876555334561,-87.69546302145706,61
11,0,4,2.0,84.0,193,4.51,1,15,1,41.80055,-87.6235,85
11,0,3,1.0,135.0,2,5.0,34,30,32,41.85419,-87.62262,58
12,0,2,1.0,145.0,3,5.0,7,30,60,41.89862,-87.62138,80
29,2,2,2.0811539071168172,50.0,38,4.82,9,19,32,41.88134,-87.68796,82
11,0,2,1.0,145.0,1,5.0,34,30,32,41.89619,-87.63172,70
11,0,4,2.0,132.0,143,4.83,1,21,2,41.9476203918457,-87.70626068115234,42
25,2,2,2.0811539071168172,50.0,37,4.65,5,0,5,41.88617,-87.77457,6
20,2,2,2.0811539071168172,58.0,36,4.94,9,30,32,41.88097,-87.68732,82
27,2,3,1.0,109.0,850,4.9,7,8,1,41.8911,-87.63057,70
25,2,2,2.0811539071168172,80.0,69,4.59,12,0,28,41.78414,-87.60687,93
25,2,2,2.0811539071168172,80.0,76,4.66,12,8,10,41.78171,-87.60619,93
25,2,2,2.0811539071168172,68.0,91,4.53,12,22,10,41.78191,-87.60677,93
7,0,12,5.0,930.0,50,5.0,1,5,3,41.97671,-87.65919,25
25,2,3,2.0811539071168172,49.0,335,4.73,11,5,1,41.88302,-87.7096,31
25,2,2,2.0811539071168172,62.0,60,4.47,12,26,10,41.78229,-87.60564,93
25,2,2,2.0811539071168172,52.0,67,4.66,12,12,10,41.7822,-87.60769,93
5,0,3,1.0,72.0,268,4.8,1,2,2,41.9604,-87.72221,42
11,0,6,3.0,111.0,210,4.61,1,29,32,41.78227,-87.59816,93
11,0,4,1.0,103.0,321,4.84,1,3,2,41.99659,-87.66363,25
3,0,5,2.0,125.0,27,4.63,1,30,365,41.95553,-87.66835,45
11,0,5,3.0,138.0,117,4.91,2,7,7,41.91135,-87.67794,92
25,2,2,2.0811539071168172,51.0,425,4.77,11,15,1,41.88302,-87.7096,31
13,0,9,4.0,225.0,54,4.33,1,0,32,41.81557,-87.60098,44
11,0,4,2.0,332.0,123,4.86,1,4,2,41.84968,-87.62668,58
25,2,2,2.0811539071168172,46.0,8,4.88,1,0,32,41.92683,-87.71688,50
18,2,2,2.0811539071168172,70.0,120,4.99,2,22,2,41.99592,-87.69348,90
11,0,4,2.0,73.0,286,4.64,4,20,1,41.894903,-87.666413,91
11,0,4,2.0,101.0,226,4.72,4,30,32,41.894903,-87.666413,91
11,0,3,1.0,145.0,1,5.0,74,30,90,41.89741,-87.63142,70
11,0,3,1.0,150.0,0,4.739273018648019,74,30,90,41.89116,-87.61735,80
11,0,4,2.0,250.0,4,4.75,74,30,60,41.89494,-87.63672,70
3,0,3,2.0,275.0,0,4.739273018648019,1,30,32,41.90629790422556,-87.64216482402807,66
11,0,2,2.0,220.0,2,5.0,11,30,32,41.89781,-87.62245,80
11,0,3,2.0811539071168172,80.0,51,4.92,1,0,32,41.93224,-87.63966,46
11,0,6,2.0,155.0,333,4.95,1,3,3,41.94108,-87.72245,8
29,2,2,2.0811539071168172,46.0,29,4.97,2,0,2,41.80154,-87.60586,41
7,0,6,3.0,190.0,49,4.9,3,7,3,41.76303,-87.583,79
29,2,2,2.0811539071168172,70.0,99,4.85,1,21,1,41.89254,-87.66813,91
32,2,2,1.0,115.0,110,4.8,1,19,2,41.88682,-87.64427,88
3,0,4,2.0,127.0,99,4.71,1,30,365,41.97654,-87.68986,47
11,0,4,2.0,135.0,122,4.97,1,23,32,41.85478,-87.67473,52
45,3,1,2.0811539071168172,40.0,157,4.56,5,29,1,41.9459,-87.65461,94
7,0,5,3.0,150.0,65,4.8,1,20,2,41.74281,-87.71406,4
20,2,4,2.0811539071168172,131.0,325,4.81,1,16,2,41.92715,-87.65059,76
11,0,4,1.0,100.0,53,4.81,1,8,2,41.97906,-87.71226,62
11,0,4,2.0,165.0,1,5.0,1,0,32,41.92585,-87.68443,14
11,0,6,2.0,129.0,157,4.9,2,14,3,41.77825,-87.58721,93
11,0,6,2.0,128.0,130,4.97,2,13,3,41.77605,-87.58724,93
29,2,2,2.0811539071168172,100.0,28,4.89,3,0,4,41.85563,-87.67217,52
11,0,4,2.0,300.0,209,4.42,3,23,3,41.85563,-87.67217,52
11,0,2,1.0,68.0,238,4.85,1,0,14,41.85381,-87.67391,52
11,0,10,3.0,500.0,71,4.72,1,16,2,41.94702,-87.65285,45
3,0,5,3.0,80.0,37,4.49,1,0,30,41.81716,-87.6071,34
11,0,8,2.0,126.0,296,4.58,7,20,1,41.88714,-87.70876,31
11,0,4,3.0,218.0,1,0.0,11,30,32,41.89442,-87.61543,80
11,0,5,2.0,157.0,83,4.94,1,0,5,41.94245,-87.67198,45
29,2,2,2.0811539071168172,47.0,452,4.76,11,19,1,41.88302,-87.7096,31
7,0,6,4.0,357.0,29,4.97,2,16,4,41.97594,-87.68439,47
25,2,1,2.0811539071168172,45.0,62,4.72,5,4,2,41.88536,-87.77423,6
11,0,4,1.0,100.0,30,4.81,2,0,32,41.92082,-87.6833,14
3,0,4,1.0,313.0,30,4.53,7,0,32,42.0008,-87.6602,72
3,0,6,2.0,407.0,5,4.4,7,23,2,42.00163,-87.66197,72
20,2,6,2.0811539071168172,402.0,25,4.7,7,23,2,41.99973,-87.66175,72
36,2,6,2.0,407.0,92,4.78,7,0,2,42.00098,-87.66049,72
3,0,6,2.0,402.0,30,4.83,7,26,32,41.99974,-87.66208,72
7,0,8,4.0,1500.0,38,4.92,1,28,32,41.83476,-87.61395,21
11,0,6,3.0,275.0,197,4.97,1,5,32,41.94808,-87.6531,45
11,0,3,1.0,88.0,246,4.97,1,8,2,41.94706,-87.71326,42
7,0,6,3.0,275.0,56,4.8,2,26,32,41.8136,-87.60135,44
7,0,8,4.0,428.0,7,5.0,1,0,1,41.9413,-87.69984,8
20,2,2,2.0811539071168172,165.0,61,4.97,1,25,1,41.9418,-87.64959,45
11,0,6,3.0,501.0,163,4.93,6,20,2,41.88528,-87.63636,51
29,2,2,2.0811539071168172,58.0,31,4.84,9,29,32,41.88097,-87.68732,82
11,0,4,2.0,151.0,392,4.82,2,12,2,41.85927963256836,-87.65789031982422,52
11,0,2,1.0,170.0,1,4.0,74,30,60,41.88562,-87.61753,51
11,0,2,1.0,160.0,1,5.0,74,30,60,41.88758,-87.61772,51
20,2,2,2.0811539071168172,57.0,332,4.8,1,1,2,41.86832,-87.66222,48
11,0,4,2.0,175.0,27,4.96,1,0,32,41.97947,-87.6709,1
7,0,4,2.0,60.0,277,4.94,1,0,1,41.84133,-87.71023,49
7,0,4,2.0,74.0,7,5.0,1,0,32,41.92084,-87.71161,50
3,0,4,2.0,200.0,43,4.95,2,0,28,41.80001,-87.60529,41
2,0,7,3.0,120.0,143,4.84,1,20,3,41.95325469970703,-87.77973175048828,67
11,0,12,3.0,215.0,293,4.76,1,17,2,41.89592,-87.66185,91
3,0,2,1.0,155.0,407,4.96,3,3,4,41.91806,-87.64258,66
3,0,4,2.0,98.0,252,4.71,2,19,1,41.92123,-87.71604,50
11,0,5,3.0,162.0,136,4.93,2,15,3,41.95809,-87.70915,42
11,0,8,3.0,219.0,38,4.82,23,25,1,41.94614,-87.68242,60
11,0,4,1.0,104.0,171,4.94,1,9,2,41.95274912072266,-87.6644369831942,45
11,0,5,2.0,220.0,0,4.739273018648019,11,30,32,41.8931,-87.61564,80
11,0,5,2.0,246.0,6,5.0,1,13,1,41.910175367338894,-87.6940970451602,40
11,0,4,2.0,92.0,181,4.71,2,9,1,41.94431,-87.67925,60
7,0,10,6.0,390.0,74,4.66,1,0,32,41.94989,-87.74325,67
11,0,4,2.0,555.0,0,4.739273018648019,1,30,32,41.91215,-87.68663,92
7,0,6,3.0,398.0,27,4.85,3,0,21,41.796158,-87.597801,41
29,2,2,2.0811539071168172,77.0,204,4.43,6,19,2,41.84928,-87.63321,19
11,0,8,5.0,160.0,1,4.0,2,0,1,41.83018,-87.64546,12
25,2,2,2.0811539071168172,54.0,60,4.66,1,0,1,41.8191,-87.62209,34
11,0,4,2.0,150.0,264,4.9,1,3,2,41.93836,-87.64664,45
29,2,2,2.0811539071168172,60.0,36,4.83,9,3,14,41.88097,-87.68732,82
29,2,2,2.0811539071168172,55.0,41,4.93,9,10,32,41.88097,-87.68732,82
20,2,2,2.0811539071168172,40.0,196,4.89,1,0,1,41.80114,-87.59614,41
7,0,8,4.0,320.0,85,4.67,1,5,2,41.95726,-87.7161,42
26,2,2,1.0,76.0,217,4.53,6,11,2,41.84766,-87.63292,19
13,0,8,4.0,116.0,22,4.91,1,0,32,41.86509,-87.62125,58
29,2,1,2.0811539071168172,78.0,120,4.86,1,8,7,41.97343,-87.65546,83
11,0,3,1.0,160.0,0,4.739273018648019,34,30,60,41.88999,-87.63269,70
11,0,8,2.0,146.0,94,4.81,1,16,3,41.88557,-87.71376,31
11,0,5,2.0,195.0,1,5.0,34,30,120,41.89346,-87.61523,80
11,0,4,2.0,130.0,281,4.9,1,10,2,41.9907,-87.66695,25
29,2,3,2.0811539071168172,47.0,199,4.79,1,0,32,41.91002,-87.68723,92
23,2,4,2.0811539071168172,134.0,195,4.94,1,15,2,41.98544692993164,-87.66254425048828,25
3,0,4,2.0,210.0,13,5.0,2,0,29,41.89415,-87.62627,70
5,0,2,1.0,121.0,49,4.67,1,17,4,41.91538,-87.69769,50
11,0,4,2.0,250.0,79,4.99,1,21,1,41.96555,-87.68124,47
11,0,2,2.0,75.0,32,4.31,1,0,32,41.95448,-87.75031,67
7,0,7,4.0,335.0,15,4.67,1,23,7,41.95056,-87.72431,42
3,0,3,2.0,140.0,11,5.0,2,0,3,41.97262,-87.69506,47
11,0,7,2.0,211.0,99,4.98,1,24,2,41.93892,-87.83035,22
9,0,5,2.0,266.0,81,4.86,1,30,32,41.86467,-87.6243,58
11,0,2,1.0,80.0,230,4.81,2,3,2,41.79805,-87.60244,41
11,0,2,1.0,164.0,79,4.96,1,20,3,41.94538,-87.66959,45
3,0,2,2.0,48.0,5,4.8,1,0,32,41.99056,-87.66609,25
11,0,4,2.0,220.0,0,4.739273018648019,11,30,32,41.89862,-87.62138,80
11,0,4,2.0,167.0,148,4.93,1,4,2,41.93628,-87.65976,45
11,0,4,1.0,170.0,0,4.739273018648019,74,30,60,41.88806,-87.63936,88
11,0,3,2.0,115.0,4,4.0,6,30,32,41.96019,-87.74976,67
20,2,1,2.0811539071168172,102.0,12,4.83,1,0,1,41.92913,-87.66232,46
3,0,4,2.0,297.0,9,4.89,1,0,3,41.97404,-87.65962,83
11,0,6,2.0,120.0,209,4.93,1,0,30,41.91215,-87.64146,66
29,2,2,2.0811539071168172,70.0,227,4.52,6,6,32,41.84977,-87.63321,19
3,0,2,1.0,122.0,1,5.0,1,0,1,41.97991,-87.68999,47
3,0,4,2.0,190.0,31,4.93,1,0,32,41.89555,-87.65821,91
11,0,2,1.0,96.0,528,4.83,6,7,1,41.90184,-87.63207,70
20,2,2,2.0811539071168172,75.0,206,4.91,5,4,1,41.89491,-87.66053,91
7,0,8,3.0,396.0,16,5.0,1,17,2,41.93102263430149,-87.64433800126022,46
17,2,2,2.0811539071168172,54.0,335,4.8,5,24,1,41.99930791808328,-87.67077326697175,72
11,0,2,2.0,160.0,7,5.0,74,30,90,41.88991,-87.63421,70
11,0,3,1.0,157.0,2,5.0,74,29,60,41.89366,-87.63142,70
11,0,2,2.0811539071168172,101.0,473,4.71,1,8,1,41.89883,-87.65626,91
11,0,2,1.0,140.0,1,4.0,7,30,32,41.89862,-87.62138,80
29,2,2,2.0811539071168172,27.0,36,4.81,1,28,200,41.84898,-87.67959,52
11,0,2,1.0,59.0,73,4.67,4,8,32,41.93094,-87.72219,50
11,0,3,1.0,208.0,72,4.75,1,0,2,41.92114,-87.63986,46
11,0,2,1.0,118.0,252,4.96,1,3,5,41.8955,-87.69046,91
11,0,5,2.0,224.0,104,4.89,2,19,2,41.8991,-87.69846,40
11,0,2,2.0,160.0,1,5.0,34,30,160,41.88895,-87.63364,70
11,0,6,3.0,256.0,101,4.94,1,20,32,41.94456,-87.65678,45
29,2,2,2.0811539071168172,66.0,33,4.91,12,30,2,41.962921,-87.735283,42
3,0,2,1.0,253.0,41,4.95,1,1,10,41.88714,-87.64393,88
11,0,12,4.0,384.0,123,4.93,7,15,2,41.924205566589976,-87.70123229028184,50
29,2,2,2.0811539071168172,50.0,4,4.33,1,0,32,41.92718,-87.66506,46
3,0,4,1.0,140.0,326,4.86,1,17,2,41.84691,-87.61953,58
7,0,10,5.0,289.0,177,4.86,3,0,32,41.89371,-87.66773,91
3,0,4,1.0,135.0,2,5.0,1,0,32,41.90326,-87.63709,70
7,0,7,3.0,318.0,157,4.76,1,0,2,41.93701,-87.6824,60
11,0,4,1.0,133.0,346,4.9,1,10,2,41.9462,-87.67828,60
11,0,6,2.0,348.0,247,4.88,2,17,2,41.89591,-87.63555,70
11,0,4,1.0,154.0,210,4.96,1,6,2,41.92168,-87.71191,50
11,0,4,2.0,119.0,506,4.75,1,7,2,41.93896,-87.66504,45
3,0,4,2.0,250.0,11,4.88,1,0,32,41.90908,-87.68241,92
11,0,2,1.0,84.0,280,4.76,1,4,1,41.90475,-87.69237,40
3,0,16,3.0,250.0,229,4.86,1,18,2,41.90429,-87.68212,92
11,0,6,3.0,120.0,0,4.739273018648019,1,30,32,41.77927795775464,-87.60141597303716,93
11,0,11,5.0,364.0,222,4.96,1,7,3,41.93144,-87.70632,50
11,0,7,3.0,200.0,82,4.96,3,0,32,41.94418,-87.65434,45
11,0,12,4.0,456.0,126,4.98,7,14,2,41.92427050702069,-87.70022652948042,50
25,2,4,2.0811539071168172,50.0,463,4.78,11,0,1,41.88302,-87.7096,31
32,2,2,2.0811539071168172,39.0,47,4.74,4,0,32,41.76769,-87.63009,35
11,0,4,2.0,40.0,2,4.0,1,0,32,41.84758,-87.68444,52
7,0,8,3.0,332.0,412,4.85,8,2,3,41.88237,-87.69167,82
25,2,2,2.0811539071168172,62.0,435,4.82,11,20,1,41.88302,-87.7096,31
32,2,2,2.0811539071168172,54.0,137,4.8,14,2,2,41.918329,-87.688513,50
32,2,2,1.0,50.0,167,4.87,14,2,2,41.9185,-87.68845,50
32,2,4,2.0811539071168172,63.0,127,4.83,14,2,2,41.91836,-87.68852,50
11,0,4,1.0,105.0,222,4.76,2,10,2,41.92754898282955,-87.66752290917015,46
25,2,4,2.0811539071168172,63.0,394,4.81,11,20,1,41.88302,-87.7096,31
20,2,4,2.0811539071168172,80.0,111,5.0,1,3,1,41.96655,-87.66183,83
29,2,2,2.0811539071168172,30.0,20,4.9,1,0,32,41.94201,-87.72191,8
25,2,2,2.0811539071168172,78.0,262,4.98,1,3,1,41.89385,-87.68128,91
11,0,2,2.0811539071168172,67.0,148,4.59,1,0,32,41.91798,-87.67207,14
11,0,5,1.0,250.0,36,4.46,9,30,2,41.95677,-87.68976,60
11,0,4,2.0811539071168172,211.0,43,4.62,9,30,2,41.95701,-87.69,60
5,0,2,1.0,111.0,226,4.86,1,2,2,41.92245,-87.68269,14
21,2,6,2.0811539071168172,69.0,241,4.95,1,7,3,41.97765,-87.68416,47
29,2,2,2.0811539071168172,64.0,164,4.65,2,11,1,41.92313,-87.64086,46
7,0,16,6.0,1422.0,38,4.95,1,25,2,41.93717,-87.66876,45
20,2,4,2.0811539071168172,175.0,61,4.93,1,0,2,41.93195,-87.64759,46
7,0,3,1.0,114.0,48,5.0,1,5,3,41.97993211383089,-87.78932334571495,63
5,0,4,2.0811539071168172,150.0,104,4.97,1,0,2,41.91086,-87.71969,40
23,2,2,1.0,94.0,151,4.93,1,1,2,41.97128,-87.69454,47
3,0,5,2.0,318.0,92,4.97,1,1,2,41.80087,-87.59439,41
11,0,4,1.0,76.0,154,4.84,1,0,1,41.92257,-87.70115,50
3,0,3,2.0,150.0,14,4.79,1,0,3,41.90899,-87.63969,66
29,2,4,2.0811539071168172,90.0,53,4.83,6,18,3,41.89763,-87.66259,91
29,2,2,2.0811539071168172,67.0,191,4.66,2,7,1,41.92403,-87.6405,46
5,0,2,2.0811539071168172,125.0,33,4.88,1,0,1,41.80459,-87.59191,44
11,0,5,2.0,80.0,420,4.87,4,20,32,41.92367,-87.73988,39
11,0,3,1.0,120.0,4,5.0,1,0,1,41.90451,-87.66485,91
11,0,4,1.0,165.0,423,4.9,1,7,2,41.96937,-87.65686,83
11,0,2,1.0,121.0,576,4.78,1,13,2,41.85888,-87.67787,52
46,3,3,2.0811539071168172,55.0,148,4.84,6,6,1,41.94488,-87.65022,45
5,0,2,1.0,88.0,66,4.73,1,10,2,41.9359,-87.78895,9
32,2,2,2.0811539071168172,39.0,52,4.69,4,0,32,41.76769,-87.63009,35
32,2,2,2.0811539071168172,39.0,47,4.81,4,0,32,41.76649,-87.63117,35
32,2,2,2.0811539071168172,39.0,37,4.59,4,0,32,41.76769,-87.63009,35
13,0,6,3.0,200.0,64,4.71,1,0,32,41.92209,-87.6559,76
29,2,1,2.0811539071168172,49.0,12,5.0,3,0,20,41.98945,-87.66237,25
29,2,1,2.0811539071168172,39.0,25,4.92,3,7,20,41.98987,-87.6623,25
11,0,4,1.0,175.0,329,4.9,4,11,2,41.89263,-87.65828,91
11,0,4,2.0,159.0,155,4.92,1,11,32,41.90572,-87.67572,92
